sku,attribute_set,type,product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,media_position,media_is_disabled,categories,configurable_attributes,simples_skus
CMBLG00051,Camisas,simple,base,Metallica,,Brasil,"Metallica Kill",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Metallica Kill","Bloco depois da Coluna de Informação",20,63,0,"Metallica Kill",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00076,Camisas,simple,base,Metallica,,Brasil,"Metallica Magnetic Branca",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","Metallica Magnetic Branca","Bloco depois da Coluna de Informação",20,179,0,"Metallica Magnetic Branca",1,G,0,4,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00058,Camisas,simple,base,Metallica,,Brasil,"Metallica Master Album",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Metallica Master Album","Bloco depois da Coluna de Informação",20,111,0,"Metallica Master Album",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00045,Camisas,simple,base,Metallica,,Brasil,"Metallica Ride",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Metallica Ride","Bloco depois da Coluna de Informação",20,6,0,"Metallica Ride",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00053,Camisas,simple,base,Metallica,,Brasil,"Metallica St Anger Punho",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Metallica St Anger Punho","Bloco depois da Coluna de Informação",20,67,0,"Metallica St Anger Punho",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00028,Camisas,simple,base,Motorhead,,Brasil,"Motorhead Tradicional",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Motorhead Tradicional","Bloco depois da Coluna de Informação",20,97,0,"Motorhead Tradicional",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00070,Camisas,simple,base,Nirvana,,Brasil,"Nirvana Nevermind",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","Nirvana Nevermind","Bloco depois da Coluna de Informação",20,137,0,"Nirvana Nevermind",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00011,Camisas,simple,base,Nirvana,,Brasil,"Nirvana Smile",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Nirvana Smile","Bloco depois da Coluna de Informação",20,6,0,"Nirvana Smile",1,G,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLGG00001,Camisas,simple,base,Nirvana,,Brasil,"Nirvana Smile",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Nirvana Smile","Bloco depois da Coluna de Informação",20,6,0,"Nirvana Smile",1,GG,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00040,Camisas,simple,base,Pantera,,Brasil,"Pantera Dourada Official",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Pantera Dourada Official","Bloco depois da Coluna de Informação",20,BABY766,0,"Pantera Dourada Official",1,G,0,4,250,19,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00019,Camisas,simple,base,"Angry Birds",,Brasil,"Passaro Vermelho",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Passaro Vermelho","Bloco depois da Coluna de Informação",20,,0,"Passaro Vermelho",1,G,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLGG00009,Camisas,simple,base,"Angry Birds",,Brasil,"Passaro Vermelho",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Passaro Vermelho","Bloco depois da Coluna de Informação",20,,0,"Passaro Vermelho",1,GG,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00032,Camisas,simple,base,"Pearl Jam",,Brasil,"Pearl Jam Bonequinho",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Pearl Jam Bonequinho","Bloco depois da Coluna de Informação",20,34,0,"Pearl Jam Bonequinho",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00069,Camisas,simple,base,"Pink Floyd",,Brasil,"Pink Floyd Wall Preta",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","Pink Floyd Wall Preta","Bloco depois da Coluna de Informação",20,135,0,"Pink Floyd Wall Preta",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00074,Camisas,simple,base,Filmes,,Brasil,"Piratas Do Caribe",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","Piratas Do Caribe","Bloco depois da Coluna de Informação",20,200,0,"Piratas Do Caribe",1,G,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00024,Camisas,simple,base,Queen,,Brasil,"Queen Dourada",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Queen Dourada","Bloco depois da Coluna de Informação",20,328,0,"Queen Dourada",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00003,Camisas,simple,base,Ramones,,Brasil,"Ramones Banda Branca",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Ramones Banda Branca","Bloco depois da Coluna de Informação",20,115,0,"Ramones Banda Branca",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00016,Camisas,simple,base,Ramones,,Brasil,"Ramones Tradicional Preta",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Ramones Tradicional Preta","Bloco depois da Coluna de Informação",20,7,0,"Ramones Tradicional Preta",1,G,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLGG00006,Camisas,simple,base,Ramones,,Brasil,"Ramones Tradicional Preta",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Ramones Tradicional Preta","Bloco depois da Coluna de Informação",20,7,0,"Ramones Tradicional Preta",1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00006,Camisas,simple,base,"Red Hot Chili Peppers",,Brasil,"Red Hot Branca",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Red Hot Branca","Bloco depois da Coluna de Informação",20,94,0,"Red Hot Branca",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00015,Camisas,simple,base,"Red Hot Chili Peppers",,Brasil,"Red Hot Preta",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Red Hot Preta","Bloco depois da Coluna de Informação",20,1,0,"Red Hot Preta",1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLGG00005,Camisas,simple,base,"Red Hot Chili Peppers",,Brasil,"Red Hot Preta",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Red Hot Preta","Bloco depois da Coluna de Informação",20,1,0,"Red Hot Preta",1,GG,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00021,Camisas,simple,base,"Sex Pistols",,Brasil,"Sex Pistols Amarela",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Sex Pistols Amarela","Bloco depois da Coluna de Informação",20,219,0,"Sex Pistols Amarela",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00064,Camisas,simple,base,Slipknot,,Brasil,"Slipknot Banda Nova Master",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","Slipknot Banda Nova Master","Bloco depois da Coluna de Informação",20,122,0,"Slipknot Banda Nova Master",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00004,Camisas,simple,base,Slipknot,,Brasil,"Slipknot Banda Velha Virus",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","Slipknot Banda Velha Virus","Bloco depois da Coluna de Informação",20,81,0,"Slipknot Banda Velha Virus",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00012,Camisas,simple,base,"Rolling Stones",,Brasil,"Stones Lingua Preta",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Stones Lingua Preta","Bloco depois da Coluna de Informação",20,9,0,"Stones Lingua Preta",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLGG00002,Camisas,simple,base,"Rolling Stones",,Brasil,"Stones Lingua Preta",0,0,AN,"Baby Look","No Carrinho","Utilizar configuração","Stones Lingua Preta","Bloco depois da Coluna de Informação",20,9,0,"Stones Lingua Preta",1,GG,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00036,Camisas,simple,base,"The Strokes",,Brasil,"Strokes Preta",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Strokes Preta","Bloco depois da Coluna de Informação",20,161,0,"Strokes Preta",1,G,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00009,Camisas,simple,base,"System Of A Down",,Brasil,"System Banda Nova Virus",0,0,VIRUS,"Baby Look","Utilizar configuração","Utilizar configuração","System Banda Nova Virus","Bloco depois da Coluna de Informação",20,97,0,"System Banda Nova Virus",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00062,Camisas,simple,base,"System Of A Down",,Brasil,"System Bonequinhos",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","System Bonequinhos","Bloco depois da Coluna de Informação",20,78,0,"System Bonequinhos",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00067,Camisas,simple,base,"System Of A Down",,Brasil,"System Mezmerize Banda",0,0,MR,"Baby Look","Utilizar configuração","Utilizar configuração","System Mezmerize Banda","Bloco depois da Coluna de Informação",20,133,0,"System Mezmerize Banda",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBLG00038,Camisas,simple,base,"Van Halen",,Brasil,"Van Halen Logo Dourado",0,0,EQ,"Baby Look","Utilizar configuração","Utilizar configuração","Van Halen Logo Dourado","Bloco depois da Coluna de Informação",20,254,0,"Van Halen Logo Dourado",1,G,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMBYGG00002,Camisas,simple,base,AC/DC,,Brasil,"Acdc Logo Cinza",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Acdc Logo Cinza","Bloco depois da Coluna de Informação",25,7,0,"Acdc Logo Cinza",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00012,Camisas,simple,base,Beatles,,Brasil,"Beatles Logo Cinza",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Beatles Logo Cinza","Bloco depois da Coluna de Informação",25,37,0,"Beatles Logo Cinza",1,GG,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00011,Camisas,simple,base,Caveira,,Brasil,"Caveira Rosa",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Caveira Rosa","Bloco depois da Coluna de Informação",25,47,0,"Caveira Rosa",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00001,Camisas,simple,base,Caveira,,Brasil,"Caveirinhas Preta",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Caveirinhas Preta","Bloco depois da Coluna de Informação",25,15BINF,0,"Caveirinhas Preta",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00003,Camisas,simple,base,"Guns n' Roses",,Brasil,"Guns Caveira",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Guns Caveira","Bloco depois da Coluna de Informação",25,18,0,"Guns Caveira",1,GG,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00007,Camisas,simple,base,"Led Zeppelin",,Brasil,"Led Zeppelin Cinza",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Led Zeppelin Cinza","Bloco depois da Coluna de Informação",25,33,0,"Led Zeppelin Cinza",1,GG,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00009,Camisas,simple,base,"Led Zeppelin",,Brasil,"Led Zeppelin Eremita",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Led Zeppelin Eremita","Bloco depois da Coluna de Informação",25,41,0,"Led Zeppelin Eremita",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00004,Camisas,simple,base,"Legiao Urbana",,Brasil,"Legiao Urbana Logo Dourada",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Legiao Urbana Logo Dourada","Bloco depois da Coluna de Informação",25,25,0,"Legiao Urbana Logo Dourada",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00005,Camisas,simple,base,"Pearl Jam",,Brasil,"Pearl Jam Cinza",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Pearl Jam Cinza","Bloco depois da Coluna de Informação",25,28,0,"Pearl Jam Cinza",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00006,Camisas,simple,base,Ramones,,Brasil,"Ramones Tradicional Cinza",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Ramones Tradicional Cinza","Bloco depois da Coluna de Informação",25,29,0,"Ramones Tradicional Cinza",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00010,Camisas,simple,base,"Star Wars",,Brasil,"Star Wars Capacete",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Star Wars Capacete","Bloco depois da Coluna de Informação",25,43,0,"Star Wars Capacete",1,GG,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMBYGG00008,Camisas,simple,base,"Rolling Stones",,Brasil,"Stones Lingua Branca",0,0,EQ,Body,"Utilizar configuração","Utilizar configuração","Stones Lingua Branca","Bloco depois da Coluna de Informação",25,35,0,"Stones Lingua Branca",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Artigos infantis::1::1::1/Body::1::1::1",,
CMCMP00216,Camisas,simple,base,AC/DC,,Brasil,"Acdc Angus",0,0,MR,"com manga","No Carrinho","Utilizar configuração","Acdc Angus","Bloco depois da Coluna de Informação",25,139,0,"Acdc Angus",1,P,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00288,Camisas,simple,base,AC/DC,,Brasil,"Acdc Angus",0,0,MR,"com manga","No Carrinho","Utilizar configuração","Acdc Angus","Bloco depois da Coluna de Informação",25,139,0,"Acdc Angus",1,M,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00290,Camisas,simple,base,AC/DC,,Brasil,"Acdc Angus",0,0,MR,"com manga","No Carrinho","Utilizar configuração","Acdc Angus","Bloco depois da Coluna de Informação",25,139,0,"Acdc Angus",1,G,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00212,Camisas,simple,base,AC/DC,,Brasil,"Acdc Angus",0,0,MR,"com manga","No Carrinho","Utilizar configuração","Acdc Angus","Bloco depois da Coluna de Informação",25,139,0,"Acdc Angus",1,GG,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMPP00008,Camisas,simple,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"com manga","No Carrinho","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",25,10,0,"Acdc Back In Black",1,PP,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00228,Camisas,simple,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"com manga","No Carrinho","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",25,10,0,"Acdc Back In Black",1,P,0,1,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00308,Camisas,simple,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"com manga","No Carrinho","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",25,10,0,"Acdc Back In Black",1,M,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00311,Camisas,simple,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"com manga","No Carrinho","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",25,10,0,"Acdc Back In Black",1,G,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00231,Camisas,simple,base,AC/DC,,Brasil,"Acdc Back In Black",0,0,AN,"com manga","No Carrinho","Utilizar configuração","Acdc Back In Black","Bloco depois da Coluna de Informação",25,10,0,"Acdc Back In Black",1,GG,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00177,Camisas,simple,base,AC/DC,,Brasil,"Acdc Black Ice",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Black Ice","Bloco depois da Coluna de Informação",25,13,0,"Acdc Black Ice",1,P,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00173,Camisas,simple,base,AC/DC,,Brasil,"Acdc Black Ice",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Black Ice","Bloco depois da Coluna de Informação",25,13,0,"Acdc Black Ice",1,M,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00171,Camisas,simple,base,AC/DC,,Brasil,"Acdc Black Ice",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Black Ice","Bloco depois da Coluna de Informação",25,13,0,"Acdc Black Ice",1,G,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00135,Camisas,simple,base,AC/DC,,Brasil,"Acdc Black Ice",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Black Ice","Bloco depois da Coluna de Informação",25,13,0,"Acdc Black Ice",1,GG,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMXGG00014,Camisas,simple,base,AC/DC,,Brasil,"Acdc Black Ice",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Black Ice","Bloco depois da Coluna de Informação",25,13,0,"Acdc Black Ice",1,XGG,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00179,Camisas,simple,base,AC/DC,,Brasil,"Acdc Canhao Branca",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Canhao Branca","Bloco depois da Coluna de Informação",25,15,0,"Acdc Canhao Branca",1,P,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00175,Camisas,simple,base,AC/DC,,Brasil,"Acdc Canhao Branca",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Canhao Branca","Bloco depois da Coluna de Informação",25,15,0,"Acdc Canhao Branca",1,M,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00173,Camisas,simple,base,AC/DC,,Brasil,"Acdc Canhao Branca",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Canhao Branca","Bloco depois da Coluna de Informação",25,15,0,"Acdc Canhao Branca",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00114,Camisas,simple,base,AC/DC,,Brasil,"Acdc Canhao Branca",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Acdc Canhao Branca","Bloco depois da Coluna de Informação",25,15,0,"Acdc Canhao Branca",1,GG,0,1,250,21,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00193,Camisas,simple,base,AC/DC,,Brasil,"Acdc Hells Bells",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Acdc Hells Bells","Bloco depois da Coluna de Informação",25,296,0,"Acdc Hells Bells",1,P,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00224,Camisas,simple,base,AC/DC,,Brasil,"Acdc Hells Bells",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Acdc Hells Bells","Bloco depois da Coluna de Informação",25,296,0,"Acdc Hells Bells",1,M,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00225,Camisas,simple,base,AC/DC,,Brasil,"Acdc Hells Bells",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Acdc Hells Bells","Bloco depois da Coluna de Informação",25,296,0,"Acdc Hells Bells",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00159,Camisas,simple,base,AC/DC,,Brasil,"Acdc Hells Bells",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Acdc Hells Bells","Bloco depois da Coluna de Informação",25,296,0,"Acdc Hells Bells",1,GG,0,1,250,20,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
